,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews,review_score,room_type,bathroom,geometry,index_right,neighbourhood,"Rate per 100,000 population",area,nearby_attractions_count,nearby_restaurants_count,nearby_amenities_count,nearby_transportaion_count,buildings_density,restaurant_types_score,transportaion_avalibility_score,price_bins
3807,1,0,-37.70835,144.93769,7,3.0,4.0,,550.0,2,1,4.683336529172605,0,10,POINT (144.93769 -37.70835),15,moreland,5506.5,0.00521644428250011,22,11,4,0,135,0.6,0.0,10
3869,1,1,-37.77209,144.95204,2,1.0,1.0,,93.0,2,147,4.830707149684784,0,2,POINT (144.95204 -37.77209),15,moreland,5506.5,0.00521644428250011,314,101,6,7,731,0.9,0.3333333333333333,1
3875,1,1,-37.75789,144.96394,4,1.0,1.0,,107.0,5,35,4.956420118446377,0,2,POINT (144.96394 -37.75789),15,moreland,5506.5,0.00521644428250011,165,98,11,9,457,0.9,0.3333333333333333,2
3876,1,1,-37.75788,144.96391,2,1.0,1.0,,44.0,4,39,4.974244497423156,2,4,POINT (144.96391 -37.75788),15,moreland,5506.5,0.00521644428250011,165,98,10,9,457,0.9,0.3333333333333333,0
3880,1,0,-37.70996,144.91751,1,1.0,1.0,,91.0,15,0,0.0,2,8,POINT (144.91751 -37.70996),15,moreland,5506.5,0.00521644428250011,13,4,1,0,197,0.4,0.0,1
3918,1,1,-37.77216,144.95449,4,2.0,2.0,,82.0,7,30,4.847768181785321,0,2,POINT (144.95449 -37.77216),15,moreland,5506.5,0.00521644428250011,335,142,3,4,937,0.9,0.16666666666666666,1
3992,1,1,-37.77525,144.97099,2,1.0,1.0,,98.0,2,0,0.0,0,2,POINT (144.97099 -37.77525),15,moreland,5506.5,0.00521644428250011,420,143,14,8,640,0.9,0.3333333333333333,1
4040,1,1,-37.76692,144.96399,2,1.0,1.0,,150.0,4,122,4.751966854208677,0,2,POINT (144.96399 -37.76692),15,moreland,5506.5,0.00521644428250011,284,209,36,12,953,0.9,0.3333333333333333,2
4094,1,1,-37.77615,144.97154,2,1.0,1.0,,130.0,1,23,4.758112410843159,0,2,POINT (144.97154 -37.77615),15,moreland,5506.5,0.00521644428250011,433,132,11,6,602,0.9,0.3333333333333333,2
4142,1,0,-37.76353,144.95975,4,2.0,2.0,,137.0,2,167,4.847393653622813,0,8,POINT (144.95975 -37.76353),15,moreland,5506.5,0.00521644428250011,213,146,9,1,725,0.9,0.16666666666666666,2
4177,1,1,-37.76273,144.93952,1,1.0,1.0,,174.0,2,1,4.628954103904306,2,6,POINT (144.93952 -37.76273),15,moreland,5506.5,0.00521644428250011,137,22,7,3,746,0.6,0.16666666666666666,3
4182,1,1,-37.77752,144.97191,4,2.0,3.0,,220.0,7,38,4.656635862729456,0,12,POINT (144.97191 -37.77752),15,moreland,5506.5,0.00521644428250011,443,131,7,9,579,0.9,0.3333333333333333,4
4208,1,0,-37.76827,144.9793,4,2.0,4.0,,343.0,4,19,4.202515595764014,0,8,POINT (144.9793 -37.76827),15,moreland,5506.5,0.00521644428250011,277,79,13,9,629,0.9,0.3333333333333333,6
4235,1,1,-37.76873,144.97976,2,0.0,1.0,,110.0,3,130,4.847967138795771,0,2,POINT (144.97976 -37.76873),15,moreland,5506.5,0.00521644428250011,287,78,16,6,630,0.9,0.3333333333333333,2
4274,1,1,-37.77145,144.97264,2,1.0,2.0,,80.0,14,4,4.95774357730467,2,4,POINT (144.97264 -37.77145),15,moreland,5506.5,0.00521644428250011,349,130,22,8,797,0.9,0.3333333333333333,1
4299,1,1,-37.75275,144.96372,3,2.0,2.0,,175.0,5,67,4.951567416331382,0,2,POINT (144.96372 -37.75275),15,moreland,5506.5,0.00521644428250011,140,93,14,12,272,0.9,0.5,3
4310,1,1,-37.74429,144.97955,6,3.0,4.0,,296.0,5,66,4.831701753253146,0,8,POINT (144.97955 -37.74429),15,moreland,5506.5,0.00521644428250011,88,10,2,7,43,0.5,0.3333333333333333,5
4312,1,1,-37.76741,144.98126,4,2.0,2.0,,189.0,2,132,4.8098395761611465,0,2,POINT (144.98126 -37.76741),15,moreland,5506.5,0.00521644428250011,259,59,15,9,576,0.9,0.3333333333333333,3
4345,1,1,-37.71602,144.93472,1,0.0,1.0,,80.0,55,1,4.999999999999999,0,2,POINT (144.93472 -37.71602),15,moreland,5506.5,0.00521644428250011,32,15,4,4,125,0.6,0.16666666666666666,1
4386,1,0,-37.77312,144.96392,2,1.0,1.0,,33.0,2,7,4.9148171463403205,2,4,POINT (144.96392 -37.77312),15,moreland,5506.5,0.00521644428250011,385,206,5,8,1157,0.9,0.3333333333333333,0
4442,1,1,-37.76785,144.97041,4,2.0,2.0,,311.0,3,71,4.850990380921285,0,8,POINT (144.97041 -37.76785),15,moreland,5506.5,0.00521644428250011,293,198,11,10,900,0.9,0.3333333333333333,6
4478,1,1,-37.73124,144.98202,6,3.0,4.0,,167.0,3,71,4.7607651497902985,0,10,POINT (144.98202 -37.73124),15,moreland,5506.5,0.00521644428250011,62,19,0,10,243,0.6,0.16666666666666666,3
4494,1,1,-37.76166,144.9724,5,3.0,3.0,,300.0,3,12,4.876510948907524,0,8,POINT (144.9724 -37.76166),15,moreland,5506.5,0.00521644428250011,217,103,9,8,553,0.9,0.3333333333333333,5
4497,1,1,-37.77533,144.96056,4,2.0,2.0,,114.0,2,125,4.900265652849308,0,2,POINT (144.96056 -37.77533),15,moreland,5506.5,0.00521644428250011,433,127,46,9,985,0.9,0.5,2
4527,1,1,-37.76005,144.97857,6,3.0,4.0,,211.0,2,109,4.628336422102471,0,8,POINT (144.97857 -37.76005),15,moreland,5506.5,0.00521644428250011,174,44,4,2,447,0.8,0.16666666666666666,4
4530,1,1,-37.76605,144.95967,2,1.0,1.0,,99.0,1,230,4.695711397132429,0,2,POINT (144.95967 -37.76605),15,moreland,5506.5,0.00521644428250011,239,168,21,9,946,0.8,0.5,1
4568,1,1,-37.76703,144.97412,3,1.0,1.0,,135.0,30,13,4.841166404534118,0,2,POINT (144.97412 -37.76703),15,moreland,5506.5,0.00521644428250011,274,101,11,12,684,0.9,0.3333333333333333,2
4573,1,1,-37.76729,144.95917,2,1.0,1.0,,70.0,7,11,4.625182559057388,2,3,POINT (144.95917 -37.76729),15,moreland,5506.5,0.00521644428250011,262,178,12,6,1030,0.8,0.5,1
4575,1,1,-37.7497,144.94547,2,1.0,1.0,,220.0,1,21,4.949107656787377,2,3,POINT (144.94547 -37.7497),15,moreland,5506.5,0.00521644428250011,91,24,2,2,411,0.6,0.16666666666666666,4
4658,1,1,-37.73711,144.95752,2,1.0,1.0,,140.0,2,81,4.920514632315919,0,2,POINT (144.95752 -37.73711),15,moreland,5506.5,0.00521644428250011,81,54,0,6,139,0.7,0.16666666666666666,2
4761,1,1,-37.77405,144.97748,3,1.0,2.0,,164.0,2,31,4.915992543453584,0,2,POINT (144.97748 -37.77405),15,moreland,5506.5,0.00521644428250011,376,133,8,10,728,0.9,0.3333333333333333,3
4762,1,1,-37.72656,144.94145,2,1.0,1.0,,80.0,1,80,4.96679136378226,2,8,POINT (144.94145 -37.72656),15,moreland,5506.5,0.00521644428250011,43,28,3,0,34,0.7,0.0,1
4808,1,1,-37.77432,144.94973,3,1.0,1.0,,164.0,1,81,4.873938954544787,0,2,POINT (144.94973 -37.77432),15,moreland,5506.5,0.00521644428250011,358,34,11,10,698,0.9,0.3333333333333333,3
4821,1,1,-37.74734,144.94421,4,2.0,2.0,,386.0,14,3,4.770276025601992,0,5,POINT (144.94421 -37.74734),15,moreland,5506.5,0.00521644428250011,88,21,7,8,405,0.5,0.3333333333333333,7
4823,1,1,-37.70957,144.96168,6,3.0,5.0,,462.0,1,7,4.8918422719171115,0,2,POINT (144.96168 -37.70957),15,moreland,5506.5,0.00521644428250011,33,18,2,6,551,0.6,0.16666666666666666,9
4900,1,1,-37.77612,144.94803,3,1.0,1.0,,140.0,1,88,4.845182365032681,0,2,POINT (144.94803 -37.77612),15,moreland,5506.5,0.00521644428250011,375,33,12,8,734,0.9,0.3333333333333333,2
4905,1,1,-37.77626,144.94862,3,1.0,1.0,,163.0,1,84,4.816875423444148,0,2,POINT (144.94862 -37.77626),15,moreland,5506.5,0.00521644428250011,380,34,14,8,767,0.9,0.3333333333333333,3
4919,1,1,-37.73703,144.95353,4,2.0,2.0,,65.0,1,4,4.999999999999999,0,2,POINT (144.95353 -37.73703),15,moreland,5506.5,0.00521644428250011,72,37,4,5,120,0.6,0.16666666666666666,1
4971,1,1,-37.77059,144.94762,2,1.0,1.0,,79.0,2,43,4.964806662787576,2,4,POINT (144.94762 -37.77059),15,moreland,5506.5,0.00521644428250011,256,36,3,11,665,0.8,0.3333333333333333,1
4997,1,1,-37.70335,144.93338,8,3.0,4.0,,173.0,3,57,4.75820953152359,0,2,POINT (144.93338 -37.70335),15,moreland,5506.5,0.00521644428250011,17,4,0,0,23,0.4,0.0,3
5014,1,1,-37.7616,144.96977,4,2.0,3.0,,436.0,2,15,4.8493828300854265,0,2,POINT (144.96977 -37.7616),15,moreland,5506.5,0.00521644428250011,219,138,1,4,648,0.9,0.16666666666666666,8
5045,1,1,-37.77858,144.97329,6,3.0,3.0,,237.0,2,5,4.960380068065264,0,2,POINT (144.97329 -37.77858),15,moreland,5506.5,0.00521644428250011,455,122,4,11,575,0.9,0.3333333333333333,4
5061,1,1,-37.77829,144.963,1,1.0,1.0,,60.0,7,11,4.249586075419246,2,3,POINT (144.963 -37.77829),15,moreland,5506.5,0.00521644428250011,477,141,9,6,946,0.9,0.3333333333333333,1
5084,1,1,-37.76381,144.96036,2,1.0,1.0,,250.0,4,23,4.90813668309476,0,2,POINT (144.96036 -37.76381),15,moreland,5506.5,0.00521644428250011,215,149,33,8,755,0.9,0.5,4
5114,1,1,-37.76522,144.98256,2,1.0,1.0,,47.0,1,3,3.811141702016302,2,1,POINT (144.98256 -37.76522),15,moreland,5506.5,0.00521644428250011,243,40,16,7,512,0.8,0.3333333333333333,0
5124,1,1,-37.77088,144.98017,1,1.0,1.0,,54.0,7,11,4.577546361245648,2,17,POINT (144.98017 -37.77088),15,moreland,5506.5,0.00521644428250011,319,87,10,5,673,0.9,0.3333333333333333,1
5127,1,1,-37.77227,144.98143,1,1.0,1.0,,54.0,7,10,4.426905712802052,2,17,POINT (144.98143 -37.77227),15,moreland,5506.5,0.00521644428250011,332,70,4,6,661,0.9,0.3333333333333333,1
5128,1,1,-37.7709,144.98001,1,1.0,1.0,,54.0,7,6,4.203343563279777,2,17,POINT (144.98001 -37.7709),15,moreland,5506.5,0.00521644428250011,319,90,10,5,673,0.9,0.3333333333333333,1
5129,1,1,-37.77293,144.98122,1,1.0,1.0,,54.0,7,10,4.527526326292522,2,17,POINT (144.98122 -37.77293),15,moreland,5506.5,0.00521644428250011,343,89,5,5,675,0.9,0.3333333333333333,1
5130,1,1,-37.77224,144.98152,1,1.0,1.0,,54.0,7,7,4.471852621908609,2,17,POINT (144.98152 -37.77224),15,moreland,5506.5,0.00521644428250011,330,68,4,5,653,0.9,0.3333333333333333,1
5141,1,1,-37.77448,144.97792,1,1.0,1.0,,54.0,7,12,4.37430406173659,2,17,POINT (144.97792 -37.77448),15,moreland,5506.5,0.00521644428250011,387,136,9,10,666,0.9,0.3333333333333333,1
5142,1,1,-37.77387,144.97614,1,1.0,1.0,,54.0,7,2,4.626702432310433,2,17,POINT (144.97614 -37.77387),15,moreland,5506.5,0.00521644428250011,381,133,6,7,753,0.9,0.3333333333333333,1
5143,1,1,-37.77547,144.95789,2,1.0,1.0,,137.0,2,124,4.968219308329525,0,2,POINT (144.95789 -37.77547),15,moreland,5506.5,0.00521644428250011,427,142,7,4,1000,1.0,0.5,2
5180,1,1,-37.76493,144.96938,1,1.0,1.0,,56.0,7,12,4.572578151263116,2,17,POINT (144.96938 -37.76493),15,moreland,5506.5,0.00521644428250011,265,176,0,4,772,0.9,0.16666666666666666,1
5181,1,1,-37.76666,144.9709,1,1.0,1.0,,56.0,7,12,4.428606303194224,2,17,POINT (144.9709 -37.76666),15,moreland,5506.5,0.00521644428250011,284,173,10,8,789,0.9,0.3333333333333333,1
5182,1,1,-37.76621,144.96903,1,1.0,1.0,,56.0,7,14,4.571204874143927,2,17,POINT (144.96903 -37.76621),15,moreland,5506.5,0.00521644428250011,279,182,0,4,821,0.9,0.16666666666666666,1
5183,1,1,-37.76647,144.97114,1,1.0,1.0,,56.0,7,8,4.294757808834139,2,17,POINT (144.97114 -37.76647),15,moreland,5506.5,0.00521644428250011,281,166,10,10,755,0.9,0.3333333333333333,1
5184,1,1,-37.76678,144.96891,1,1.0,1.0,,56.0,7,8,4.705658570981274,2,17,POINT (144.96891 -37.76678),15,moreland,5506.5,0.00521644428250011,288,193,0,4,848,0.9,0.16666666666666666,1
5191,1,1,-37.76258,144.93944,2,1.0,1.0,,40.0,5,1,3.878438422884469,2,6,POINT (144.93944 -37.76258),15,moreland,5506.5,0.00521644428250011,137,22,8,3,751,0.6,0.16666666666666666,0
5195,1,1,-37.77589,144.94978,2,1.0,1.0,,75.0,5,14,4.732317036774182,0,2,POINT (144.94978 -37.77589),15,moreland,5506.5,0.00521644428250011,382,35,12,10,787,0.9,0.3333333333333333,1
5392,1,0,-37.70961,144.91828,1,1.0,1.0,,55.0,175,0,0.0,2,4,POINT (144.91828 -37.70961),15,moreland,5506.5,0.00521644428250011,13,3,1,0,197,0.3,0.0,1
5402,1,1,-37.76167,144.97502,4,2.0,3.0,,170.0,5,6,4.815005263671668,0,5,POINT (144.97502 -37.76167),15,moreland,5506.5,0.00521644428250011,204,63,8,8,524,0.9,0.3333333333333333,3
5413,1,1,-37.77632,144.95161,6,3.0,3.0,,306.0,3,60,4.962977141121624,0,2,POINT (144.95161 -37.77632),15,moreland,5506.5,0.00521644428250011,390,74,9,8,816,1.0,0.3333333333333333,6
5460,1,1,-37.77661,144.94937,2,1.0,1.0,,118.0,1,82,4.728587806082314,0,2,POINT (144.94937 -37.77661),15,moreland,5506.5,0.00521644428250011,386,33,15,9,790,0.9,0.3333333333333333,2
5464,1,1,-37.7776,144.97832,6,2.0,5.0,,1000.0,2,0,0.0,0,8,POINT (144.97832 -37.7776),15,moreland,5506.5,0.00521644428250011,417,147,13,11,545,0.9,0.3333333333333333,10
5500,1,1,-37.76343,144.96252,2,1.0,1.0,,130.0,2,160,4.82872943424425,0,2,POINT (144.96252 -37.76343),15,moreland,5506.5,0.00521644428250011,224,144,58,11,701,0.9,0.5,2
5548,1,1,-37.74574,144.95991,4,0.0,2.0,,115.0,2,37,4.876213667377223,0,2,POINT (144.95991 -37.74574),15,moreland,5506.5,0.00521644428250011,106,70,4,4,197,0.9,0.16666666666666666,2
5600,1,1,-37.7783,144.96993,3,2.0,1.0,,168.0,2,138,4.918700715897238,0,2,POINT (144.96993 -37.7783),15,moreland,5506.5,0.00521644428250011,465,145,7,7,652,0.9,0.3333333333333333,3
5677,1,1,-37.7688,144.97334,2,1.0,1.0,,120.0,2,37,4.965105629795545,2,3,POINT (144.97334 -37.7688),15,moreland,5506.5,0.00521644428250011,308,118,14,10,724,0.9,0.3333333333333333,2
5695,1,1,-37.77537155151367,144.9486541748047,2,0.0,1.0,,74.0,5,33,4.852381664569082,0,2,POINT (144.9486541748047 -37.77537155151367),15,moreland,5506.5,0.00521644428250011,372,32,9,9,745,0.9,0.3333333333333333,1
5731,1,1,-37.77739,144.96696,6,2.0,2.0,,600.0,2,11,4.894080886016034,0,8,POINT (144.96696 -37.77739),15,moreland,5506.5,0.00521644428250011,461,150,4,3,863,0.9,0.16666666666666666,10
5839,1,1,-37.7766,144.97138,2,1.0,1.0,,220.0,7,10,4.773818350875425,0,2,POINT (144.97138 -37.7766),15,moreland,5506.5,0.00521644428250011,439,131,12,7,597,0.9,0.3333333333333333,4
5861,1,1,-37.75234,144.97168,8,3.0,3.0,,800.0,7,1,4.999999999999999,0,12,POINT (144.97168 -37.75234),15,moreland,5506.5,0.00521644428250011,130,54,9,0,118,0.9,0.0,10
6008,1,1,-37.75960540771485,144.96359252929688,4,2.0,2.0,,260.0,2,106,4.7520399144874546,0,2,POINT (144.9635925292969 -37.75960540771485),15,moreland,5506.5,0.00521644428250011,173,117,15,9,548,0.9,0.3333333333333333,5
6028,1,1,-37.75960540771485,144.96359252929688,4,2.0,2.0,,260.0,4,139,4.79173393889423,0,2,POINT (144.9635925292969 -37.75960540771485),15,moreland,5506.5,0.00521644428250011,173,117,15,9,548,0.9,0.3333333333333333,5
6065,1,1,-37.75960540771485,144.96359252929688,6,3.0,4.0,,278.0,3,63,4.702588188898645,0,8,POINT (144.9635925292969 -37.75960540771485),15,moreland,5506.5,0.00521644428250011,173,117,15,9,548,0.9,0.3333333333333333,5
6103,1,1,-37.75917,144.93898,4,2.0,1.0,,85.0,14,7,4.894335300528805,0,8,POINT (144.93898 -37.75917),15,moreland,5506.5,0.00521644428250011,129,29,3,5,937,0.6,0.16666666666666666,1
6134,1,1,-37.77436,144.97791,2,1.0,1.0,,70.0,7,4,4.122523114255523,2,3,POINT (144.97791 -37.77436),15,moreland,5506.5,0.00521644428250011,384,135,8,10,671,0.9,0.3333333333333333,1
6162,1,1,-37.76383,144.941,4,2.0,2.0,,161.0,3,67,4.664791600736266,0,5,POINT (144.941 -37.76383),15,moreland,5506.5,0.00521644428250011,148,24,8,4,678,0.7,0.3333333333333333,3
6181,1,1,-37.75960540771485,144.96359252929688,4,2.0,2.0,,309.0,2,27,4.859516051463883,0,2,POINT (144.9635925292969 -37.75960540771485),15,moreland,5506.5,0.00521644428250011,173,117,15,9,548,0.9,0.3333333333333333,6
6221,1,1,-37.77225,144.97112,6,3.0,3.0,,572.0,1,37,4.324208110887766,0,8,POINT (144.97112 -37.77225),15,moreland,5506.5,0.00521644428250011,375,150,21,8,812,0.9,0.3333333333333333,10
6254,1,1,-37.74946,144.96252,6,3.0,3.0,,364.0,1,92,4.714204216069611,0,8,POINT (144.96252 -37.74946),15,moreland,5506.5,0.00521644428250011,125,87,4,1,249,0.9,0.16666666666666666,7
6256,1,1,-37.77583,144.95016,2,1.0,1.0,,130.0,3,59,4.820444831906438,0,2,POINT (144.95016 -37.77583),15,moreland,5506.5,0.00521644428250011,381,36,12,10,769,0.9,0.3333333333333333,2
6372,1,1,-37.77033,144.95448,4,2.0,2.0,,209.0,3,86,4.863861046250031,0,2,POINT (144.95448 -37.77033),15,moreland,5506.5,0.00521644428250011,292,146,1,4,917,0.9,0.16666666666666666,4
6395,1,1,-37.77603,144.9637,2,0.0,1.0,,95.0,7,16,4.2936450212925354,0,2,POINT (144.9637 -37.77603),15,moreland,5506.5,0.00521644428250011,444,173,9,5,999,0.9,0.16666666666666666,1
6398,1,1,-37.72191,144.92195,6,3.0,4.0,,250.0,2,61,4.62765962405582,0,8,POINT (144.92195 -37.72191),15,moreland,5506.5,0.00521644428250011,31,4,1,0,117,0.2,0.0,4
6425,1,1,-37.70531,144.9308,8,4.0,4.0,,430.0,3,33,4.953373228053051,0,10,POINT (144.9308 -37.70531),15,moreland,5506.5,0.00521644428250011,17,4,1,0,24,0.4,0.0,8
6443,1,1,-37.77152,144.97104,4,2.0,2.0,,165.0,21,29,4.9275126828431315,0,8,POINT (144.97104 -37.77152),15,moreland,5506.5,0.00521644428250011,359,158,21,8,856,0.9,0.3333333333333333,3
6470,1,1,-37.70709,144.9136,1,1.0,1.0,,43.0,2,24,4.70900744226184,2,4,POINT (144.9136 -37.70709),15,moreland,5506.5,0.00521644428250011,13,3,3,0,188,0.3,0.0,0
6558,1,1,-37.77311737220304,144.97243616105217,4,2.0,2.0,,169.0,2,88,4.594746445451006,0,8,POINT (144.9724361610522 -37.77311737220304),15,moreland,5506.5,0.00521644428250011,386,131,20,8,743,0.9,0.3333333333333333,3
6575,1,1,-37.77739,144.9737,2,1.0,1.0,,183.0,2,18,4.803929430502291,0,2,POINT (144.9737 -37.77739),15,moreland,5506.5,0.00521644428250011,434,123,1,7,561,0.9,0.16666666666666666,3
6590,1,1,-37.77517,144.95046,4,1.0,1.0,,145.0,2,65,4.888148638237333,0,2,POINT (144.95046 -37.77517),15,moreland,5506.5,0.00521644428250011,377,38,13,12,735,1.0,0.3333333333333333,2
6591,1,1,-37.76865,144.94128,4,2.0,3.0,,140.0,2,21,4.834663555909,0,2,POINT (144.94128 -37.76865),15,moreland,5506.5,0.00521644428250011,202,25,2,10,696,0.8,0.3333333333333333,2
6617,1,1,-37.76405,144.96748,2,1.0,2.0,,70.0,7,9,4.485718879519282,2,3,POINT (144.96748 -37.76405),15,moreland,5506.5,0.00521644428250011,250,180,0,7,790,0.9,0.16666666666666666,1
6701,1,1,-37.75960540771485,144.96359252929688,2,2.0,2.0,,248.0,2,54,4.849382686176487,0,2,POINT (144.9635925292969 -37.75960540771485),15,moreland,5506.5,0.00521644428250011,173,117,15,9,548,0.9,0.3333333333333333,4
6704,1,1,-37.77261,144.97986,1,1.0,1.0,,54.0,7,14,4.42275572629282,2,17,POINT (144.97986 -37.77261),15,moreland,5506.5,0.00521644428250011,344,118,8,6,744,0.9,0.3333333333333333,1
6745,1,1,-37.71026,144.9481,2,1.0,1.0,,114.0,1,151,4.929696269195066,0,2,POINT (144.9481 -37.71026),15,moreland,5506.5,0.00521644428250011,24,7,0,0,78,0.5,0.0,2
6752,1,1,-37.776825,144.952286,2,1.0,1.0,,156.0,7,32,4.8513152108906485,0,2,POINT (144.952286 -37.776825),15,moreland,5506.5,0.00521644428250011,396,80,8,8,835,1.0,0.3333333333333333,3
6803,1,1,-37.75960540771485,144.96359252929688,4,2.0,2.0,,275.0,2,45,4.691724180470258,0,8,POINT (144.9635925292969 -37.75960540771485),15,moreland,5506.5,0.00521644428250011,173,117,15,9,548,0.9,0.3333333333333333,5
6829,1,1,-37.77302,144.9514,2,1.0,1.0,,85.0,2,33,4.990883997672545,2,6,POINT (144.9514 -37.77302),15,moreland,5506.5,0.00521644428250011,353,77,9,5,715,0.9,0.3333333333333333,1
6846,1,1,-37.75949478149414,144.9635467529297,2,1.0,1.0,,174.0,2,236,4.7586685597285445,0,2,POINT (144.9635467529297 -37.75949478149414),15,moreland,5506.5,0.00521644428250011,172,117,14,9,544,0.9,0.3333333333333333,3
6863,1,1,-37.7778,144.96398,1,1.0,1.0,,60.0,7,4,4.067420526733572,2,3,POINT (144.96398 -37.7778),15,moreland,5506.5,0.00521644428250011,474,152,5,6,957,0.9,0.16666666666666666,1
6930,1,1,-37.76974,144.96854,2,1.0,1.0,,370.0,7,3,4.753623605324885,0,2,POINT (144.96854 -37.76974),15,moreland,5506.5,0.00521644428250011,322,227,2,3,1049,0.9,0.16666666666666666,7
6959,1,1,-37.756058,144.96022,4,2.0,2.0,,146.0,2,96,4.900393223405614,0,2,POINT (144.96022 -37.756058),15,moreland,5506.5,0.00521644428250011,147,82,10,7,316,0.9,0.5,2
6990,1,1,-37.73392,144.93807,4,1.0,2.0,,155.0,2,32,4.866093019151187,0,2,POINT (144.93807 -37.73392),15,moreland,5506.5,0.00521644428250011,52,18,0,0,80,0.7,0.0,3
7024,1,1,-37.778629,144.970352,4,1.0,2.0,,182.0,1,54,4.781466672045713,0,2,POINT (144.970352 -37.778629),15,moreland,5506.5,0.00521644428250011,467,128,7,7,624,0.9,0.3333333333333333,3
7095,1,1,-37.7493802,144.9469447,2,2.0,1.0,,146.0,1,1,4.999999999999999,2,3,POINT (144.9469447 -37.7493802),15,moreland,5506.5,0.00521644428250011,95,21,0,4,305,0.6,0.3333333333333333,2
7105,1,1,-37.75589,144.95007,2,1.0,1.0,,90.0,2,3,4.999999999999999,2,4,POINT (144.95007 -37.75589),15,moreland,5506.5,0.00521644428250011,129,25,4,4,397,0.7,0.16666666666666666,1
7240,1,1,-37.76132,144.97593,6,3.0,3.0,,360.0,3,35,4.948903482189235,0,5,POINT (144.97593 -37.76132),15,moreland,5506.5,0.00521644428250011,190,62,5,7,527,0.9,0.3333333333333333,7
7261,1,1,-37.77185,144.94761,2,1.0,1.0,,121.0,5,15,4.899173409100031,0,2,POINT (144.94761 -37.77185),15,moreland,5506.5,0.00521644428250011,284,33,7,6,685,0.8,0.3333333333333333,2
7262,1,1,-37.76741,144.95727,2,1.0,1.0,,75.0,7,9,4.488146204106002,2,3,POINT (144.95727 -37.76741),15,moreland,5506.5,0.00521644428250011,250,188,5,5,940,0.9,0.3333333333333333,1
7304,1,1,-37.70765,144.91318,6,2.0,4.0,,295.0,1,31,4.8323274817950965,0,5,POINT (144.91318 -37.70765),15,moreland,5506.5,0.00521644428250011,13,3,0,0,188,0.3,0.0,5
7325,1,1,-37.76491,144.97059,1,1.0,1.0,,61.0,7,6,4.681617886013061,2,17,POINT (144.97059 -37.76491),15,moreland,5506.5,0.00521644428250011,267,157,4,8,729,0.9,0.3333333333333333,1
7326,1,1,-37.76664,144.96935,1,1.0,1.0,,56.0,7,2,3.4116441255307857,2,17,POINT (144.96935 -37.76664),15,moreland,5506.5,0.00521644428250011,286,187,1,4,821,0.9,0.16666666666666666,1
7346,1,1,-37.77087,144.9795,1,1.0,1.0,,54.0,7,6,4.520958910014635,2,17,POINT (144.9795 -37.77087),15,moreland,5506.5,0.00521644428250011,319,103,12,5,685,0.9,0.3333333333333333,1
7362,1,1,-37.77913,144.97601,2,1.0,1.0,,143.0,20,10,4.960380068065264,0,2,POINT (144.97601 -37.77913),15,moreland,5506.5,0.00521644428250011,447,144,15,10,576,0.9,0.3333333333333333,2
7422,1,1,-37.76412,144.96726,2,1.0,2.0,,70.0,7,8,4.649783418433319,2,3,POINT (144.96726 -37.76412),15,moreland,5506.5,0.00521644428250011,250,180,0,6,788,0.9,0.16666666666666666,1
7508,1,1,-37.77019,144.97613,4,2.0,2.0,,163.0,3,45,4.922235081638239,0,8,POINT (144.97613 -37.77019),15,moreland,5506.5,0.00521644428250011,318,126,9,2,743,0.9,0.16666666666666666,3
7534,1,1,-37.76862,144.96596,4,2.0,2.0,,191.0,2,40,4.875115855347677,0,8,POINT (144.96596 -37.76862),15,moreland,5506.5,0.00521644428250011,304,254,2,2,1078,0.9,0.16666666666666666,3
7536,1,1,-37.75405,144.95958,2,1.0,1.0,,60.0,7,10,4.291454813259341,2,9,POINT (144.95958 -37.75405),15,moreland,5506.5,0.00521644428250011,138,76,12,6,219,0.9,0.5,1
7537,1,1,-37.73815,144.96745,2,1.0,1.0,,120.0,3,58,4.787707320634051,0,2,POINT (144.96745 -37.73815),15,moreland,5506.5,0.00521644428250011,79,81,7,7,247,0.9,0.3333333333333333,2
